#365819.130203056,800.9971313476562,41544.11328125,16511.904296875,31686.302734375,-1127.891357421875,-2959.415771484375,42097.8359375,34285.80859375
365819.134173247,804.059326171875,41543.9140625,16525.62890625,31685.185546875,-1125.7679443359375,-2956.46533203125,42098.21484375,34289.05078125
365819.138213454,786.2896728515625,41556.51953125,16500.4375,31686.525390625,-1121.6552734375,-2951.63720703125,42100.671875,34281.96484375
365819.143183576,782.1546020507812,41555.2890625,16478.689453125,31677.2265625,-1128.4725341796875,-2957.470947265625,42099.734375,34278.12109375
365819.147205185,790.11181640625,41551.1328125,16491.20703125,31684.357421875,-1124.248046875,-2954.65478515625,42103.84765625,34282.27734375
365819.149710486,809.2672729492188,41558.015625,16528.9140625,31703.53515625,-1110.34521484375,-2945.177490234375,42111.37890625,34290.50390625
365819.154174078,801.31005859375,41546.23828125,16532.04296875,31695.869140625,-1118.704833984375,-2953.090087890625,42102.70703125,34287.7109375
365819.158222308,781.0593872070312,41548.4296875,16496.83984375,31684.8046875,-1125.1644287109375,-2958.901611328125,42091.375,34270.09765625
365819.161772031,781.5958251953125,41558.64453125,16481.125,31688.6484375,-1122.3704833984375,-2957.873291015625,42092.6484375,34269.78515625
365819.165725446,800.5501098632812,41574.87109375,16500.416015625,31703.490234375,-1120.090576171875,-2959.616943359375,42092.73828125,34274.1875
365819.170774703,799.2760009765625,41547.46875,16515.212890625,31685.630859375,-1132.25,-2965.1376953125,42092.42578125,34276.87109375
365819.174874716,796.3479614257812,41534.7734375,16521.60546875,31676.1328125,-1133.389892578125,-2959.23681640625,42098.1484375,34282.50390625
365819.178009442,787.4072265625,41554.7109375,16496.392578125,31684.73828125,-1128.8077392578125,-2958.43212890625,42092.3125,34269.44921875
365819.182173273,778.5559692382812,41565.83984375,16479.8515625,31692.224609375,-1126.0361328125,-2958.1640625,42091.9765625,34264.44140625
365819.186351691,786.7814331054688,41559.91796875,16491.005859375,31689.095703125,-1127.600830078125,-2956.9345703125,42096.94140625,34269.94140625
365819.189900685,801.2653198242188,41548.40625,16513.759765625,31687.3984375,-1134.6639404296875,-2968.1552734375,42091.48828125,34277.49609375
365819.19413271,798.7395629882812,41543.421875,16524.197265625,31686.4140625,-1131.5570068359375,-2963.774169921875,42092.9375,34279.84375
365819.198986866,789.5530395507812,41567.33984375,16508.841796875,31704.384765625,-1112.15576171875,-2944.708251953125,42101.72265625,34279.484375
365819.203054789,786.3343505859375,41570.19921875,16488.94921875,31700.31640625,-1110.4793701171875,-2939.522705078125,42105.078125,34280.55859375
365819.206162164,783.4509887695312,41543.265625,16484.009765625,31675.8203125,-1132.205322265625,-2957.001708984375,42101.5,34283.23828125
365819.210129436,803.0982055664062,41542.6171875,16514.09375,31680.603515625,-1132.8087158203125,-2959.907470703125,42102.1015625,34288.8046875
365819.214102909,804.7298583984375,41547.17578125,16529.40625,31687.46484375,-1125.6339111328125,-2956.82275390625,42100.5390625,34287.95703125
365819.218082945,794.6715698242188,41566.84765625,16505.4453125,31693.90234375,-1120.1353759765625,-2951.190185546875,42099.4453125,34279.3046875
365819.22212534,791.5422973632812,41572.63671875,16488.63671875,31696.47265625,-1116.24609375,-2946.67529296875,42105.96875,34282.0546875
365819.2270765,788.9942016601562,41556.20703125,16491.630859375,31685.609375,-1128.0478515625,-2959.63916015625,42098.16796875,34279.953125
365819.231093003,799.9465942382812,41548.83203125,16517.26953125,31687.732421875,-1131.7135009765625,-2965.16015625,42096.3359375,34286.0546875
365819.234302851,802.4946899414062,41538.9296875,16521.560546875,31672.623046875,-1137.234375,-2961.494384765625,42099.9140625,34291.17578125
365819.238269759,801.3770751953125,41569.05859375,16510.763671875,31697.322265625,-1111.35107421875,-2935.07470703125,42114.64453125,34294.55078125
365819.24227897,787.8095703125,41580.45703125,16498.26953125,31711.380859375,-1103.997314453125,-2934.605224609375,42115.78125,34292.6953125
365819.246268852,794.8504028320312,41572.41015625,16507.658203125,31708.54296875,-1106.16552734375,-2936.7734375,42117.14453125,34297.2109375
365819.250391111,808.1943969726562,41557.59375,16522.744140625,31695.623046875,-1120.1800537109375,-2948.84326171875,42109.81640625,34296.42578125
365819.254332492,806.0933227539062,41544.76171875,16520.2421875,31679.9765625,-1135.2227783203125,-2964.154296875,42093.7890625,34282.48046875
365819.25927417,781.5510864257812,41545.61328125,16486.556640625,31669.806640625,-1138.6649169921875,-2966.12109375,42085.83203125,34267.55078125
365819.262309704,784.166259765625,41557.16796875,16477.884765625,31677.138671875,-1126.5726318359375,-2951.413818359375,42097.58984375,34278.8125
365819.266352464,794.7386474609375,41561.75,16493.75390625,31692.626953125,-1119.4200439453125,-2949.87158203125,42102.83984375,34285.72265625
365819.270337241,806.5850219726562,41552.96484375,16516.5078125,31692.962890625,-1124.3822021484375,-2955.34765625,42103.95703125,34292.6953125
365819.274323842,807.6355590820312,41547.48828125,16522.72265625,31681.67578125,-1132.004150390625,-2956.04052734375,42105.27734375,34294.70703125
365819.278364779,782.0205078125,41546.26171875,16483.65234375,31670.07421875,-1143.381103515625,-2970.9267578125,42085.85546875,34272.51171875
365819.283314479,775.11376953125,41552.85546875,16464.384765625,31672.734375,-1140.4306640625,-2971.3515625,42082.1640625,34258.98828125
365819.287330983,792.7940063476562,41568.72265625,16491.697265625,31695.623046875,-1120.8505859375,-2953.201904296875,42101.296875,34272.77734375
365819.290348284,802.6958618164062,41558.0859375,16516.306640625,31692.60546875,-1126.0137939453125,-2958.298095703125,42100.26953125,34286.078125
365819.294351294,798.806640625,41554.84375,16529.205078125,31696.650390625,-1124.44921875,-2959.795654296875,42096.0,34285.51953125
365819.298323673,784.9932861328125,41563.0703125,16502.158203125,31689.923828125,-1121.7669677734375,-2954.7666015625,42096.3125,34280.109375
365819.302357681,774.9573364257812,41559.44921875,16474.2421875,31679.150390625,-1129.7242431640625,-2963.975341796875,42088.9140625,34271.66015625
365819.306369808,783.8980102539062,41557.01171875,16488.255859375,31682.837890625,-1130.5736083984375,-2967.909423828125,42090.48046875,34278.65625
365819.310362243,806.5850219726562,41565.88671875,16530.90234375,31703.423828125,-1115.4638671875,-2952.575927734375,42107.24609375,34297.4765625
365819.315299181,805.4227294921875,41558.84375,16540.267578125,31698.484375,-1118.3695068359375,-2952.285400390625,42104.94140625,34296.49609375
365819.319367468,777.3489990234375,41554.1953125,16501.64453125,31682.837890625,-1124.2703857421875,-2953.04541015625,42098.01171875,34281.921875
365819.322368358,774.3538208007812,41566.62109375,16485.23828125,31689.185546875,-1122.0799560546875,-2953.24658203125,42099.3984375,34279.39453125
365819.326384862,779.8523559570312,41557.63671875,16493.3515625,31688.806640625,-1121.8787841796875,-2954.520751953125,42097.140625,34279.73046875
365819.330377297,784.166259765625,41530.8828125,16503.208984375,31666.251953125,-1141.883544921875,-2971.686767578125,42085.80859375,34276.66796875
365819.334466735,798.4266357421875,41544.71875,16518.654296875,31675.57421875,-1141.481201171875,-2977.7216796875,42082.34375,34276.19921875
365819.338491991,806.6297607421875,41583.02734375,16513.087890625,31710.240234375,-1109.7418212890625,-2949.580810546875,42097.54296875,34280.01953125
365819.343347241,798.158447265625,41583.25390625,16492.66015625,31703.8046875,-1109.898193359375,-2941.7353515625,42106.26171875,34281.94140625
365819.347440326,789.8883056640625,41553.859375,16485.3046875,31676.021484375,-1134.194580078125,-2961.807373046875,42095.84375,34278.27734375
365819.350518163,795.6326904296875,41544.49609375,16512.57421875,31682.345703125,-1131.4676513671875,-2963.081298828125,42097.8125,34285.36328125
365819.354432923,798.2702026367188,41548.8984375,16525.962890625,31686.75,-1132.384033203125,-2968.22216796875,42089.69921875,34280.04296875
365819.3584786,784.5238647460938,41555.0234375,16492.16796875,31672.623046875,-1141.4365234375,-2973.385498046875,42081.3828125,34266.74609375
365819.362543241,775.3596801757812,41564.03125,16480.142578125,31684.021484375,-1127.0643310546875,-2956.085205078125,42095.75390625,34269.31640625
365819.36657579,788.9271850585938,41571.62890625,16504.193359375,31701.03125,-1113.4521484375,-2944.797607421875,42107.98046875,34282.6796875
365819.371505798,802.7628784179688,41557.28125,16526.58984375,31691.755859375,-1120.2247314453125,-2949.781982421875,42109.859375,34296.60546875
365819.375521208,805.7133178710938,41554.39453125,16533.787109375,31687.599609375,-1127.1090087890625,-2958.588623046875,42102.50390625,34294.97265625
365819.378521734,791.765869140625,41558.12890625,16498.626953125,31678.634765625,-1132.6746826171875,-2962.9248046875,42093.41015625,34278.94921875
365819.382495206,777.8854370117188,41553.66015625,16469.5703125,31667.013671875,-1144.14111328125,-2973.02783203125,42084.01953125,34267.21484375
365819.386172564,779.472412109375,41547.2890625,16476.833984375,31669.181640625,-1146.979736328125,-2980.85107421875,42076.17578125,34265.11328125
365819.390504874,793.6433715820312,41549.79296875,16510.763671875,31682.591796875,-1136.8543701171875,-2969.33984375,42091.21875,34281.18359375
365819.394521378,804.50634765625,41564.27734375,16533.71875,31697.76953125,-1127.3326416015625,-2960.019287109375,42102.015625,34290.34765625
365819.399516662,788.4801635742188,41574.19921875,16505.623046875,31695.220703125,-1125.589111328125,-2956.86767578125,42100.203125,34286.48046875
365819.403448562,783.6074829101562,41580.234375,16486.580078125,31696.046875,-1120.9847412109375,-2948.016357421875,42105.58984375,34284.71484375
365819.406492484,784.4568481445312,41568.5234375,16489.798828125,31693.119140625,-1128.6737060546875,-2959.46044921875,42097.07421875,34277.47265625
365819.41044517,788.9271850585938,41556.609375,16510.09375,31689.453125,-1136.1614990234375,-2967.23876953125,42096.2265625,34287.5546875
365819.414489389,794.760986328125,41545.0546875,16515.4140625,31678.814453125,-1140.6541748046875,-2967.23876953125,42095.30859375,34290.79296875
365819.418521573,784.9038696289062,41561.3046875,16488.63671875,31680.87109375,-1137.6143798828125,-2967.126953125,42086.859375,34277.09375
365819.422489211,774.8008422851562,41553.43359375,16459.935546875,31664.419921875,-1146.5550537109375,-2973.02783203125,42082.92578125,34270.07421875
365819.427452769,776.6113891601562,41541.34375,16463.423828125,31655.30078125,-1158.8038330078125,-2988.1376953125,42073.4921875,34265.984375
365819.431454686,796.7726440429688,41546.37109375,16502.60546875,31678.478515625,-1139.73779296875,-2968.781005859375,42091.21875,34285.20703125
365819.434437343,798.3148803710938,41549.859375,16514.541015625,31685.744140625,-1136.5191650390625,-2968.7587890625,42087.41796875,34283.171875
365819.438433425,775.069091796875,41553.27734375,16484.009765625,31682.48046875,-1133.2333984375,-2966.45654296875,42082.0546875,34271.52734375
365819.442487854,766.6424560546875,41552.296875,16462.171875,31674.298828125,-1132.093505859375,-2957.672119140625,42091.84375,34272.82421875
365819.446532802,778.7794799804688,41551.37890625,16472.140625,31678.30078125,-1134.8427734375,-2964.3330078125,42087.28515625,34271.16796875
365819.450568269,784.2556762695312,41534.16796875,16489.9765625,31671.572265625,-1146.2198486328125,-2978.794677734375,42077.0234375,34271.37109375
365819.454509285,786.1331787109375,41530.078125,16504.796875,31671.818359375,-1141.682373046875,-2971.597412109375,42087.015625,34278.96875
365819.459490348,762.73095703125,41527.73046875,16466.373046875,31652.23828125,-1149.192626953125,-2973.787841796875,42079.34765625,34266.3203125
365819.46248358,770.5987548828125,41549.3671875,16458.3046875,31669.26953125,-1137.14501953125,-2966.43408203125,42083.28515625,34265.9609375
365819.466127388,782.6463623046875,41555.08984375,16475.60546875,31681.228515625,-1133.881591796875,-2968.9599609375,42085.05078125,34271.4609375
365819.470535915,784.3450927734375,41534.4140625,16490.849609375,31671.482421875,-1143.895263671875,-2978.23583984375,42077.875,34267.81640625
365819.474544031,782.3781127929688,41529.16015625,16499.900390625,31669.26953125,-1145.996337890625,-2977.274658203125,42075.99609375,34261.37890625
365819.478552877,773.1021118164062,41542.03515625,16479.494140625,31674.1875,-1133.3228759765625,-2960.801513671875,42085.36328125,34262.7421875
365819.483528104,769.3023681640625,41550.70703125,16461.009765625,31673.94140625,-1131.489990234375,-2959.23681640625,42091.0390625,34273.47265625
365819.487507411,763.1556396484375,41528.3125,16455.80078125,31654.138671875,-1150.086669921875,-2974.61474609375,42081.875,34271.39453125
